ID da Compra,ID do Cliente,ID do Produto,Data da Compra,Valor da Compra
536,Cliente-199,Produto-36,2023-2-1,467.67
537,Cliente-332,Produto-4,2023-11-2,45.37
538,Cliente-10,Produto-5,2023-1-14,418.27
539,Cliente-228,Produto-73,2023-3-26,394.95
540,Cliente-137,Produto-37,2023-1-22,41.75
541,Cliente-196,Produto-99,2023-12-24,416.68
542,Cliente-141,Produto-14,2023-8-1,454.8
543,Cliente-205,Produto-1,2023-1-27,157.56
544,Cliente-300,Produto-55,2023-2-17,155.65
545,Cliente-46,Produto-77,2023-3-11,423.13
546,Cliente-485,Produto-65,2023-10-18,310.55
547,Cliente-339,Produto-60,2023-4-4,224.46
548,Cliente-230,Produto-88,2023-1-24,282.45
549,Cliente-444,Produto-91,2023-4-2,138.07
550,Cliente-316,Produto-29,2023-12-9,475.98
551,Cliente-448,Produto-66,2023-3-15,82.85
552,Cliente-97,Produto-7,2023-3-13,246.32
553,Cliente-466,Produto-21,2023-9-3,109.1
554,Cliente-371,Produto-13,2023-12-15,460.58
555,Cliente-111,Produto-15,2023-12-25,174.49
556,Cliente-104,Produto-86,2023-2-23,467.69
557,Cliente-317,Produto-72,2023-7-16,373.53
558,Cliente-18,Produto-25,2023-7-14,359.41
559,Cliente-342,Produto-76,2023-8-13,203.59
560,Cliente-95,Produto-23,2023-2-11,390.66
561,Cliente-125,Produto-99,2023-12-6,46.55
562,Cliente-482,Produto-77,2023-4-20,398.62
563,Cliente-423,Produto-6,2023-5-19,395.67
564,Cliente-250,Produto-10,2023-9-4,29.47
565,Cliente-178,Produto-52,2023-10-23,427.37
566,Cliente-172,Produto-35,2023-6-11,82.01
567,Cliente-441,Produto-82,2023-6-6,185.0
568,Cliente-352,Produto-2,2023-5-4,220.36
569,Cliente-362,Produto-52,2023-11-23,487.07
570,Cliente-365,Produto-48,2023-12-27,141.02
571,Cliente-24,Produto-62,2023-9-9,394.12
572,Cliente-471,Produto-97,2023-6-13,33.83
573,Cliente-216,Produto-91,2023-10-9,289.57
574,Cliente-455,Produto-81,2023-9-15,266.34
575,Cliente-443,Produto-7,2023-2-20,413.67
576,Cliente-13,Produto-87,2023-12-14,34.45
577,Cliente-181,Produto-99,2023-10-17,325.26
578,Cliente-294,Produto-74,2023-4-27,303.4
579,Cliente-441,Produto-59,2023-3-16,431.82
580,Cliente-203,Produto-38,2023-12-10,104.32
581,Cliente-97,Produto-84,2023-2-11,238.77
582,Cliente-232,Produto-12,2023-2-25,50.79
583,Cliente-59,Produto-12,2023-6-28,200.72
584,Cliente-134,Produto-38,2023-2-9,268.73
585,Cliente-113,Produto-81,2023-5-17,417.42
586,Cliente-235,Produto-26,2023-9-9,57.97
587,Cliente-74,Produto-61,2023-7-8,287.5
588,Cliente-377,Produto-87,2023-2-22,314.65
589,Cliente-313,Produto-82,2023-6-18,111.98
590,Cliente-70,Produto-17,2023-6-27,53.52
591,Cliente-390,Produto-59,2023-1-25,324.04
592,Cliente-214,Produto-72,2023-6-14,301.65
593,Cliente-164,Produto-31,2023-8-18,58.58
594,Cliente-353,Produto-69,2023-10-28,329.4
595,Cliente-102,Produto-4,2023-3-12,178.87
596,Cliente-160,Produto-83,2023-4-8,299.23
597,Cliente-499,Produto-73,2023-10-18,65.31
598,Cliente-140,Produto-94,2023-6-7,169.48
599,Cliente-106,Produto-95,2023-8-6,307.04
600,Cliente-10,Produto-62,2023-1-4,166.76
601,Cliente-361,Produto-100,2023-12-6,182.61
602,Cliente-311,Produto-87,2023-11-27,174.21
603,Cliente-440,Produto-91,2023-5-26,496.0
604,Cliente-391,Produto-28,2023-5-11,391.83
605,Cliente-249,Produto-63,2023-10-8,257.09
606,Cliente-457,Produto-25,2023-3-10,188.03
607,Cliente-43,Produto-100,2023-10-13,180.12
608,Cliente-245,Produto-51,2023-10-3,35.98
609,Cliente-183,Produto-94,2023-1-2,41.49
610,Cliente-53,Produto-61,2023-1-28,45.66
611,Cliente-210,Produto-37,2023-11-1,486.09
612,Cliente-277,Produto-6,2023-2-12,377.79
613,Cliente-161,Produto-67,2023-6-21,291.02
614,Cliente-489,Produto-16,2023-2-21,316.86
615,Cliente-242,Produto-58,2023-8-25,254.98
616,Cliente-147,Produto-76,2023-11-8,210.23
617,Cliente-195,Produto-60,2023-1-23,401.29
618,Cliente-183,Produto-30,2023-12-2,219.33
619,Cliente-445,Produto-19,2023-10-4,197.44
620,Cliente-377,Produto-98,2023-10-7,219.55
621,Cliente-374,Produto-54,2023-4-13,153.58
622,Cliente-145,Produto-94,2023-12-27,153.41
623,Cliente-141,Produto-20,2023-2-11,219.87
624,Cliente-372,Produto-37,2023-8-18,193.11
625,Cliente-146,Produto-16,2023-1-16,64.28
626,Cliente-32,Produto-23,2023-7-3,453.1
627,Cliente-303,Produto-94,2023-10-25,303.9
628,Cliente-179,Produto-39,2023-11-20,137.61
629,Cliente-169,Produto-99,2023-6-25,138.64
630,Cliente-56,Produto-87,2023-7-25,459.21
631,Cliente-95,Produto-81,2023-9-26,167.61
632,Cliente-337,Produto-80,2023-5-28,387.51
633,Cliente-157,Produto-58,2023-10-18,442.19
634,Cliente-91,Produto-49,2023-5-16,409.92
635,Cliente-286,Produto-67,2023-2-6,460.92
636,Cliente-277,Produto-100,2023-10-6,276.46
637,Cliente-257,Produto-4,2023-5-15,138.58
638,Cliente-459,Produto-46,2023-11-3,40.34
639,Cliente-47,Produto-14,2023-4-22,135.02
640,Cliente-438,Produto-81,2023-11-22,143.67
641,Cliente-388,Produto-56,2023-3-20,122.89
642,Cliente-339,Produto-73,2023-1-20,354.05
643,Cliente-289,Produto-99,2023-4-3,308.98
644,Cliente-5,Produto-70,2023-11-15,213.02
645,Cliente-186,Produto-28,2023-8-2,199.94
646,Cliente-266,Produto-71,2023-4-6,387.9
647,Cliente-311,Produto-18,2023-4-15,312.98
648,Cliente-147,Produto-29,2023-1-28,419.96
649,Cliente-85,Produto-18,2023-10-25,124.88
650,Cliente-54,Produto-65,2023-11-1,72.85
651,Cliente-5,Produto-79,2023-7-15,143.5
652,Cliente-355,Produto-18,2023-2-6,366.12
653,Cliente-297,Produto-79,2023-5-10,172.53
654,Cliente-187,Produto-18,2023-4-13,362.08
655,Cliente-94,Produto-77,2023-11-15,175.9
656,Cliente-155,Produto-59,2023-12-15,140.94
657,Cliente-35,Produto-42,2023-12-11,218.54
658,Cliente-52,Produto-89,2023-10-18,20.57
659,Cliente-334,Produto-81,2023-10-3,246.0
660,Cliente-6,Produto-95,2023-10-17,330.43
661,Cliente-162,Produto-31,2023-8-11,208.75
662,Cliente-372,Produto-80,2023-10-25,63.7
663,Cliente-297,Produto-50,2023-11-12,100.25
664,Cliente-438,Produto-53,2023-10-27,438.41
665,Cliente-327,Produto-63,2023-9-15,112.65
666,Cliente-182,Produto-34,2023-11-21,303.24
667,Cliente-146,Produto-26,2023-3-7,118.26
668,Cliente-331,Produto-91,2023-10-22,368.05
669,Cliente-484,Produto-3,2023-6-9,375.7
670,Cliente-317,Produto-14,2023-3-25,258.31
671,Cliente-36,Produto-3,2023-11-8,345.82
672,Cliente-478,Produto-22,2023-2-27,466.47
673,Cliente-376,Produto-27,2023-12-8,88.4
674,Cliente-382,Produto-19,2023-8-14,22.07
675,Cliente-308,Produto-8,2023-10-17,356.32
676,Cliente-112,Produto-63,2023-9-16,495.44
677,Cliente-275,Produto-35,2023-3-12,361.35
678,Cliente-429,Produto-14,2023-7-10,114.97
679,Cliente-208,Produto-13,2023-4-15,116.62
680,Cliente-235,Produto-62,2023-10-26,275.28
681,Cliente-374,Produto-7,2023-7-10,254.55
682,Cliente-226,Produto-54,2023-1-12,407.69
683,Cliente-270,Produto-38,2023-4-13,104.78
684,Cliente-304,Produto-25,2023-9-1,474.73
685,Cliente-238,Produto-39,2023-1-8,442.11
686,Cliente-184,Produto-9,2023-3-13,221.8
687,Cliente-331,Produto-64,2023-2-22,343.84
688,Cliente-294,Produto-40,2023-9-24,334.93
689,Cliente-57,Produto-92,2023-11-22,150.85
690,Cliente-248,Produto-79,2023-6-13,342.61
691,Cliente-123,Produto-42,2023-12-2,67.33
692,Cliente-52,Produto-40,2023-1-1,430.5
693,Cliente-284,Produto-26,2023-4-20,183.07
694,Cliente-90,Produto-27,2023-2-22,371.53
695,Cliente-264,Produto-100,2023-11-7,363.59
696,Cliente-183,Produto-32,2023-9-11,84.97
697,Cliente-346,Produto-81,2023-11-21,323.26
698,Cliente-23,Produto-20,2023-11-5,365.55
699,Cliente-131,Produto-68,2023-6-20,272.18
700,Cliente-458,Produto-57,2023-10-16,355.6
701,Cliente-476,Produto-85,2023-5-17,280.52
702,Cliente-76,Produto-30,2023-5-6,414.06
703,Cliente-412,Produto-19,2023-4-24,290.74
704,Cliente-191,Produto-82,2023-1-18,278.44
705,Cliente-284,Produto-60,2023-4-22,292.96
706,Cliente-326,Produto-6,2023-7-19,370.33
707,Cliente-285,Produto-82,2023-6-16,453.61
708,Cliente-47,Produto-22,2023-11-20,34.69
709,Cliente-466,Produto-23,2023-12-9,339.38
710,Cliente-315,Produto-69,2023-6-20,40.23
711,Cliente-244,Produto-5,2023-4-14,362.64
712,Cliente-291,Produto-80,2023-9-12,454.11
713,Cliente-291,Produto-36,2023-12-8,189.92
714,Cliente-160,Produto-66,2023-7-13,210.88
715,Cliente-241,Produto-10,2023-9-22,201.03
716,Cliente-106,Produto-19,2023-6-9,341.14
717,Cliente-273,Produto-18,2023-1-22,70.63
718,Cliente-384,Produto-38,2023-7-16,237.91
719,Cliente-343,Produto-17,2023-7-28,150.55
720,Cliente-18,Produto-15,2023-10-21,339.49
721,Cliente-394,Produto-61,2023-7-22,253.47
722,Cliente-22,Produto-90,2023-12-2,49.15
723,Cliente-41,Produto-58,2023-8-28,415.4
724,Cliente-432,Produto-1,2023-3-5,203.63
725,Cliente-239,Produto-37,2023-9-19,151.06
726,Cliente-139,Produto-100,2023-1-12,19.89
727,Cliente-486,Produto-20,2023-1-12,235.86
728,Cliente-201,Produto-47,2023-8-1,364.36
729,Cliente-131,Produto-78,2023-9-22,258.81
730,Cliente-51,Produto-65,2023-4-27,106.8
731,Cliente-471,Produto-81,2023-12-5,167.78
732,Cliente-61,Produto-69,2023-3-25,238.17
733,Cliente-178,Produto-86,2023-7-3,313.57
734,Cliente-210,Produto-55,2023-10-28,433.07
735,Cliente-200,Produto-34,2023-5-22,400.06
736,Cliente-412,Produto-47,2023-9-2,92.65
737,Cliente-101,Produto-86,2023-11-22,113.76
738,Cliente-156,Produto-84,2023-11-24,132.13
739,Cliente-456,Produto-25,2023-10-24,407.79
740,Cliente-18,Produto-37,2023-3-22,294.3
741,Cliente-209,Produto-47,2023-9-21,136.38
742,Cliente-104,Produto-76,2023-2-24,440.62
743,Cliente-428,Produto-81,2023-10-19,101.45
744,Cliente-1,Produto-54,2023-12-26,244.2
745,Cliente-436,Produto-54,2023-11-22,162.38
746,Cliente-164,Produto-25,2023-6-26,35.41
747,Cliente-497,Produto-48,2023-8-11,369.48
748,Cliente-300,Produto-13,2023-2-17,342.26
749,Cliente-4,Produto-58,2023-9-5,139.78
750,Cliente-104,Produto-97,2023-11-18,351.85
751,Cliente-287,Produto-50,2023-9-18,62.88
752,Cliente-452,Produto-69,2023-1-13,338.76
753,Cliente-313,Produto-3,2023-5-8,77.52
754,Cliente-154,Produto-38,2023-4-3,93.73
755,Cliente-11,Produto-9,2023-12-17,41.08
756,Cliente-456,Produto-95,2023-4-15,265.79
757,Cliente-244,Produto-84,2023-4-3,326.15
758,Cliente-16,Produto-15,2023-3-8,406.51
759,Cliente-88,Produto-52,2023-10-22,152.81
760,Cliente-39,Produto-24,2023-12-19,347.41
761,Cliente-12,Produto-92,2023-8-17,459.24
762,Cliente-208,Produto-66,2023-8-16,94.58
763,Cliente-276,Produto-58,2023-1-24,392.55
764,Cliente-31,Produto-86,2023-9-17,149.44
765,Cliente-255,Produto-60,2023-8-1,386.6
766,Cliente-351,Produto-50,2023-10-10,222.14
767,Cliente-169,Produto-65,2023-6-24,494.9
768,Cliente-349,Produto-61,2023-9-9,282.32
769,Cliente-399,Produto-58,2023-12-6,478.11
770,Cliente-51,Produto-67,2023-12-15,117.93
771,Cliente-113,Produto-83,2023-8-19,466.15
772,Cliente-91,Produto-89,2023-10-19,492.19
773,Cliente-338,Produto-20,2023-7-23,298.41
774,Cliente-283,Produto-47,2023-12-20,322.53
775,Cliente-459,Produto-62,2023-2-9,240.29
776,Cliente-259,Produto-50,2023-7-28,248.3
777,Cliente-172,Produto-65,2023-11-7,138.84
778,Cliente-28,Produto-84,2023-8-20,188.78
779,Cliente-188,Produto-77,2023-4-3,262.34
780,Cliente-91,Produto-98,2023-10-23,490.27
781,Cliente-464,Produto-60,2023-6-18,367.85
782,Cliente-209,Produto-78,2023-11-12,489.36
783,Cliente-341,Produto-8,2023-1-13,179.77
784,Cliente-348,Produto-100,2023-11-14,66.46
785,Cliente-427,Produto-63,2023-4-28,156.48
786,Cliente-304,Produto-54,2023-8-11,466.41
787,Cliente-13,Produto-32,2023-7-3,298.13
788,Cliente-189,Produto-88,2023-6-22,448.0
789,Cliente-305,Produto-76,2023-1-26,452.17
790,Cliente-107,Produto-67,2023-6-11,456.07
791,Cliente-11,Produto-43,2023-5-18,452.86
792,Cliente-398,Produto-49,2023-3-19,195.69
793,Cliente-196,Produto-9,2023-5-3,422.24
794,Cliente-72,Produto-43,2023-7-4,437.45
795,Cliente-44,Produto-45,2023-9-15,464.46
796,Cliente-431,Produto-22,2023-1-26,271.51
797,Cliente-270,Produto-57,2023-6-23,293.91
798,Cliente-346,Produto-87,2023-9-9,442.49
799,Cliente-49,Produto-62,2023-11-18,39.16
800,Cliente-488,Produto-9,2023-10-1,400.81
801,Cliente-239,Produto-69,2023-12-9,127.28
802,Cliente-138,Produto-67,2023-11-18,280.97
803,Cliente-197,Produto-59,2023-10-15,414.88
804,Cliente-302,Produto-15,2023-9-21,228.73
805,Cliente-101,Produto-15,2023-6-9,259.31
806,Cliente-452,Produto-80,2023-11-26,452.2
807,Cliente-351,Produto-89,2023-9-13,41.69
808,Cliente-292,Produto-91,2023-11-19,414.93
809,Cliente-271,Produto-88,2023-9-14,58.55
810,Cliente-107,Produto-96,2023-3-18,32.56
811,Cliente-141,Produto-87,2023-9-12,413.24
812,Cliente-59,Produto-10,2023-8-6,408.65
813,Cliente-172,Produto-89,2023-6-5,130.13
814,Cliente-166,Produto-15,2023-10-17,215.1
815,Cliente-451,Produto-55,2023-1-19,75.47
816,Cliente-186,Produto-16,2023-12-4,442.34
817,Cliente-275,Produto-85,2023-8-23,359.24
818,Cliente-47,Produto-51,2023-12-6,128.42
819,Cliente-139,Produto-13,2023-8-13,375.14
820,Cliente-314,Produto-98,2023-7-6,309.8
821,Cliente-274,Produto-69,2023-1-18,484.07
822,Cliente-257,Produto-27,2023-4-21,93.18
823,Cliente-236,Produto-43,2023-1-28,343.16
824,Cliente-51,Produto-38,2023-11-15,28.74
825,Cliente-317,Produto-17,2023-6-26,444.02
826,Cliente-352,Produto-27,2023-9-12,411.23
827,Cliente-444,Produto-25,2023-11-9,330.61
828,Cliente-90,Produto-98,2023-11-25,478.15
829,Cliente-84,Produto-40,2023-3-13,427.12
830,Cliente-17,Produto-61,2023-5-1,161.65
831,Cliente-399,Produto-41,2023-5-8,320.61
832,Cliente-385,Produto-78,2023-2-21,228.79
833,Cliente-138,Produto-73,2023-1-10,381.97
834,Cliente-236,Produto-59,2023-9-27,293.17
835,Cliente-281,Produto-28,2023-10-7,264.24
836,Cliente-175,Produto-14,2023-8-21,96.33
837,Cliente-200,Produto-97,2023-6-16,483.57
838,Cliente-467,Produto-97,2023-6-5,15.79
839,Cliente-175,Produto-94,2023-9-9,13.35
840,Cliente-415,Produto-40,2023-4-4,91.99
841,Cliente-262,Produto-82,2023-11-19,133.06
842,Cliente-358,Produto-24,2023-7-20,311.13
843,Cliente-395,Produto-84,2023-7-15,137.35
844,Cliente-32,Produto-18,2023-4-16,62.73
845,Cliente-75,Produto-64,2023-6-5,248.4
846,Cliente-299,Produto-83,2023-12-11,28.64
847,Cliente-257,Produto-17,2023-10-13,248.71
848,Cliente-495,Produto-61,2023-1-11,348.53
849,Cliente-420,Produto-43,2023-5-5,340.77
850,Cliente-370,Produto-28,2023-5-7,391.46
851,Cliente-3,Produto-9,2023-3-18,63.82
852,Cliente-411,Produto-88,2023-2-27,391.02
853,Cliente-88,Produto-49,2023-5-6,190.51
854,Cliente-306,Produto-62,2023-12-23,96.03
855,Cliente-391,Produto-22,2023-3-26,451.78
856,Cliente-360,Produto-81,2023-2-28,249.77
857,Cliente-253,Produto-1,2023-4-8,366.74
858,Cliente-51,Produto-75,2023-7-20,232.42
859,Cliente-445,Produto-61,2023-9-2,252.35
860,Cliente-224,Produto-22,2023-9-19,186.55
861,Cliente-338,Produto-37,2023-7-27,18.25
862,Cliente-314,Produto-90,2023-6-26,171.6
863,Cliente-10,Produto-28,2023-9-6,30.18
864,Cliente-500,Produto-35,2023-7-1,295.5
865,Cliente-445,Produto-60,2023-4-26,215.96
866,Cliente-94,Produto-53,2023-12-12,145.04
867,Cliente-316,Produto-48,2023-9-24,418.33
868,Cliente-62,Produto-74,2023-8-22,422.21
869,Cliente-268,Produto-61,2023-2-5,420.66
870,Cliente-210,Produto-37,2023-5-22,316.1
871,Cliente-442,Produto-89,2023-5-14,274.65
872,Cliente-410,Produto-41,2023-3-20,40.09
873,Cliente-421,Produto-77,2023-9-6,54.45
874,Cliente-464,Produto-87,2023-10-2,267.27
875,Cliente-408,Produto-13,2023-4-17,384.39
876,Cliente-147,Produto-89,2023-12-14,59.35
877,Cliente-153,Produto-70,2023-10-13,348.32
878,Cliente-107,Produto-70,2023-5-18,486.47
879,Cliente-486,Produto-19,2023-5-5,353.56
880,Cliente-225,Produto-13,2023-12-6,375.43
881,Cliente-483,Produto-84,2023-10-6,14.66
882,Cliente-74,Produto-4,2023-11-21,338.42
883,Cliente-385,Produto-2,2023-11-8,341.95
884,Cliente-167,Produto-71,2023-6-15,42.52
885,Cliente-41,Produto-15,2023-9-14,149.3
886,Cliente-450,Produto-34,2023-1-6,338.0
887,Cliente-377,Produto-44,2023-11-19,206.18
888,Cliente-325,Produto-7,2023-4-13,497.94
889,Cliente-112,Produto-69,2023-6-2,170.35
890,Cliente-166,Produto-10,2023-7-15,297.48
891,Cliente-211,Produto-15,2023-3-6,276.35
892,Cliente-333,Produto-33,2023-11-3,460.07
893,Cliente-119,Produto-55,2023-12-23,442.31
894,Cliente-53,Produto-31,2023-5-21,345.8
895,Cliente-66,Produto-59,2023-11-17,129.69
896,Cliente-7,Produto-47,2023-5-12,29.42
897,Cliente-492,Produto-70,2023-5-19,360.88
898,Cliente-96,Produto-57,2023-4-1,371.5
899,Cliente-415,Produto-69,2023-4-14,414.9
900,Cliente-191,Produto-60,2023-10-24,133.3
901,Cliente-129,Produto-11,2023-6-9,253.82
902,Cliente-156,Produto-35,2023-4-19,167.94
903,Cliente-13,Produto-57,2023-2-8,159.26
904,Cliente-23,Produto-31,2023-1-7,272.27
905,Cliente-280,Produto-33,2023-2-21,387.74
906,Cliente-129,Produto-64,2023-3-20,29.75
907,Cliente-155,Produto-41,2023-7-7,98.83
908,Cliente-71,Produto-47,2023-7-8,60.69
909,Cliente-386,Produto-85,2023-5-2,448.86
910,Cliente-437,Produto-53,2023-1-6,108.47
911,Cliente-176,Produto-93,2023-10-18,163.62
912,Cliente-30,Produto-65,2023-7-27,161.94
913,Cliente-286,Produto-65,2023-8-18,407.98
914,Cliente-406,Produto-28,2023-5-21,455.18
915,Cliente-487,Produto-37,2023-6-3,203.21
916,Cliente-98,Produto-48,2023-3-1,341.0
917,Cliente-492,Produto-39,2023-3-3,269.14
918,Cliente-60,Produto-68,2023-8-27,474.29
919,Cliente-127,Produto-15,2023-10-15,246.57
920,Cliente-336,Produto-39,2023-10-22,411.91
921,Cliente-307,Produto-79,2023-2-4,453.72
922,Cliente-492,Produto-90,2023-11-5,76.26
923,Cliente-228,Produto-35,2023-8-12,149.3
924,Cliente-334,Produto-14,2023-5-27,235.37
925,Cliente-481,Produto-73,2023-1-24,269.89
926,Cliente-465,Produto-72,2023-4-13,112.48
927,Cliente-11,Produto-55,2023-7-23,149.38
928,Cliente-339,Produto-83,2023-10-5,461.17
929,Cliente-331,Produto-26,2023-10-1,75.12
930,Cliente-472,Produto-62,2023-11-11,180.95
931,Cliente-89,Produto-79,2023-6-21,129.82
932,Cliente-52,Produto-99,2023-8-2,50.42
933,Cliente-37,Produto-56,2023-4-24,372.05
934,Cliente-406,Produto-53,2023-5-26,499.44
935,Cliente-28,Produto-92,2023-12-25,193.6
936,Cliente-460,Produto-10,2023-6-23,441.66
937,Cliente-291,Produto-90,2023-2-2,438.73
938,Cliente-497,Produto-99,2023-11-11,260.48
939,Cliente-254,Produto-89,2023-2-17,487.52
940,Cliente-275,Produto-34,2023-9-3,225.04
941,Cliente-113,Produto-32,2023-6-6,240.21
942,Cliente-126,Produto-24,2023-7-25,283.98
943,Cliente-23,Produto-36,2023-11-12,94.17
944,Cliente-340,Produto-92,2023-2-4,366.49
945,Cliente-6,Produto-44,2023-3-23,161.81
946,Cliente-98,Produto-44,2023-9-10,287.78
947,Cliente-337,Produto-40,2023-3-5,28.47
948,Cliente-363,Produto-90,2023-7-4,314.53
949,Cliente-148,Produto-23,2023-11-6,452.86
950,Cliente-56,Produto-84,2023-11-11,131.16
951,Cliente-341,Produto-100,2023-7-3,496.98
952,Cliente-6,Produto-21,2023-7-12,358.9
953,Cliente-113,Produto-93,2023-8-8,320.92
954,Cliente-65,Produto-12,2023-12-21,64.98
955,Cliente-325,Produto-47,2023-10-22,317.54
956,Cliente-55,Produto-13,2023-1-4,224.4
957,Cliente-139,Produto-62,2023-2-2,101.0
958,Cliente-119,Produto-99,2023-6-24,12.26
959,Cliente-14,Produto-74,2023-12-10,56.3
960,Cliente-195,Produto-56,2023-5-21,334.63
961,Cliente-224,Produto-60,2023-9-21,378.32
962,Cliente-283,Produto-77,2023-8-21,204.34
963,Cliente-437,Produto-87,2023-8-23,384.15
964,Cliente-75,Produto-34,2023-8-6,319.13
965,Cliente-423,Produto-60,2023-5-20,145.85
966,Cliente-378,Produto-90,2023-2-4,282.27
967,Cliente-278,Produto-4,2023-7-27,410.32
968,Cliente-336,Produto-28,2023-10-1,156.1
969,Cliente-307,Produto-23,2023-6-14,257.07
970,Cliente-453,Produto-80,2023-9-27,165.36
971,Cliente-391,Produto-99,2023-1-18,244.34
972,Cliente-197,Produto-76,2023-6-22,380.32
973,Cliente-131,Produto-62,2023-8-21,427.0
974,Cliente-185,Produto-98,2023-10-11,267.01
975,Cliente-231,Produto-85,2023-11-9,254.78
976,Cliente-450,Produto-13,2023-9-26,52.25
977,Cliente-426,Produto-29,2023-1-5,215.58
978,Cliente-147,Produto-71,2023-10-7,288.89
979,Cliente-195,Produto-95,2023-6-28,419.63
980,Cliente-90,Produto-38,2023-10-1,351.1
981,Cliente-111,Produto-77,2023-4-24,461.33
982,Cliente-317,Produto-5,2023-11-22,310.75
983,Cliente-48,Produto-10,2023-9-8,52.26
984,Cliente-81,Produto-21,2023-2-23,431.66
985,Cliente-46,Produto-98,2023-11-22,241.19
986,Cliente-468,Produto-25,2023-9-19,351.79
987,Cliente-284,Produto-85,2023-3-21,390.06
988,Cliente-464,Produto-70,2023-10-6,87.23
989,Cliente-232,Produto-77,2023-9-10,311.17
990,Cliente-472,Produto-24,2023-12-21,308.78
991,Cliente-313,Produto-62,2023-2-23,435.81
992,Cliente-140,Produto-86,2023-2-21,283.53
993,Cliente-265,Produto-76,2023-11-11,216.97
994,Cliente-110,Produto-23,2023-8-19,253.69
995,Cliente-476,Produto-4,2023-5-26,264.1
996,Cliente-145,Produto-61,2023-8-21,233.24
997,Cliente-281,Produto-75,2023-9-17,488.21
998,Cliente-244,Produto-44,2023-11-24,288.82
999,Cliente-142,Produto-49,2023-1-7,121.89
1000,Cliente-396,Produto-69,2023-4-2,434.9
1001,Cliente-431,Produto-5,2023-2-10,158.96
1002,Cliente-279,Produto-94,2023-1-7,199.72
1003,Cliente-437,Produto-35,2023-9-15,471.24
1004,Cliente-62,Produto-63,2023-7-8,165.74
1005,Cliente-287,Produto-43,2023-4-18,457.58
1006,Cliente-423,Produto-12,2023-6-22,302.27
1007,Cliente-16,Produto-46,2023-2-24,94.39
1008,Cliente-355,Produto-82,2023-11-18,368.53
1009,Cliente-471,Produto-33,2023-6-11,204.05
1010,Cliente-113,Produto-80,2023-9-17,97.13
1011,Cliente-40,Produto-84,2023-8-3,129.47
1012,Cliente-88,Produto-41,2023-12-15,130.02
1013,Cliente-115,Produto-30,2023-2-7,183.56
1014,Cliente-241,Produto-38,2023-12-22,416.29
1015,Cliente-172,Produto-26,2023-1-16,329.63
1016,Cliente-38,Produto-76,2023-10-11,250.84
1017,Cliente-349,Produto-14,2023-7-12,123.09
1018,Cliente-338,Produto-78,2023-4-13,352.91
1019,Cliente-167,Produto-1,2023-6-3,88.48
1020,Cliente-291,Produto-58,2023-5-7,53.51
1021,Cliente-450,Produto-69,2023-9-26,206.85
1022,Cliente-351,Produto-57,2023-1-21,352.33
1023,Cliente-216,Produto-52,2023-2-2,175.24
1024,Cliente-60,Produto-12,2023-12-12,385.13
1025,Cliente-152,Produto-44,2023-7-6,46.43
1026,Cliente-361,Produto-26,2023-1-17,51.89
1027,Cliente-273,Produto-77,2023-9-15,442.8
1028,Cliente-230,Produto-51,2023-5-27,333.48
1029,Cliente-132,Produto-52,2023-5-6,311.41
1030,Cliente-425,Produto-94,2023-5-26,227.79
1031,Cliente-94,Produto-53,2023-12-10,418.86
1032,Cliente-136,Produto-34,2023-3-17,13.6
1033,Cliente-144,Produto-79,2023-10-11,249.29
1034,Cliente-65,Produto-66,2023-7-27,174.33
1035,Cliente-438,Produto-87,2023-8-3,457.33
1036,Cliente-357,Produto-56,2023-12-11,240.93
1037,Cliente-158,Produto-60,2023-6-10,83.71
1038,Cliente-99,Produto-29,2023-4-10,216.84
1039,Cliente-237,Produto-16,2023-6-10,312.47
